ANO_EJE,REGION,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,ALMACEN,SEC_ALMACEN,NOMBRE_ALMACEN,TIPO_TRANSAC,NOMBRE_TIPO_TRANSACCION,NRO_MOVIMTO,NRO_ORDEN,PROVEEDOR,NOMBRE_PROVEEDOR,OBSERVACION,FECHA_MOVIMTO,MES_MOVIMTO,NOMBRE_MES,TIPO_USO,NRO_GUIA,NRO_FACTURA,ESTADO_KARDEX,FECHA_REG,DOCUM_CONFIRMA,FECHA_CONFIRMA,GLOSA,TIPO_BIEN,GRUPO_BIEN,NOMBRE_GRUPO,CLASE_BIEN,NOMBRE_CLASE,FAMILIA_BIEN,NOMBRE_FAMILIA,ITEM_BIEN,NOMBRE_ITEM,UNIDAD_MEDIDA,UNIDAD_MEDIDA_DESC,MARCA,NOMBRE_MARCA,CANT_ARTICULO,PRECIO_UNIT,VALOR_TOTAL
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,6098,MÓDULO DE MELAMINA,860,MODULO DE MELAMINA 1.10 m X 1.28 m X 1.35 m,112,UNIDAD,1127,S/M,1.0,229.86,229.86
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,8255,SILLA FIJA DE OTRO MATERIAL,2,SILLA FIJA DE OTRO MATERIAL,112,UNIDAD,1161,S/M.,10.0,26.045,260.45
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,4152,ESTANTE DE MELAMINA,59,ESTANTE DE MELAMINA,112,UNIDAD,1127,S/M,8.0,394.07,3152.56
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,4542,LIBRERO DE MELAMINA,1,LIBRERO DE MELAMINA,112,UNIDAD,1161,S/M.,3.0,432.0,1296.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,8187,SILLA FIJA DE METAL,1,SILLA FIJA DE METAL,112,UNIDAD,1127,S/M,10.0,196.64,1966.4
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,4,0,0,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,OFICIO N°016-2020-GAF/INDECOPIRESOL. N°77-2020-GAF/INDECOPI,07-DEC-20,12,DICIEMBRE,C,4,RS. N°77-2020,CON CONFORMIDAD,08-DEC-20,ACTA DE ENTREGA - RECEPCION S/N-2020/INDECOPI,07-DEC-20,RS N°77-2020-GAF/INDECOPIINSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,B,74,OFICINA,64,MOBILIARIO DE OFICINA ,3745,ESCRITORIO DE MELAMINA,11,ESCRITORIO DE MELAMINA,112,UNIDAD,1127,S/M,13.0,353.326923,4593.25
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,2,0,ALMACEN PATRIMONIAL,4,NEA - DONACION,5,0,0,SOCIOS EN SALUD SUCURSAL PERU,DG-SES / CN° 2020-1027 G.R. N°008-002475,06-DEC-20,12,DICIEMBRE,C,5,CN°2020-1027,CON CONFORMIDAD,08-DEC-20,ACTA DE DONACION S/N-2020-SOCIOS EN SALUD,06-DEC-20,DG-SES / CN° 2020-1027G.R. N°008-2475SOCIOS EN SALUD,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,2299,CONCENTRADOR DE OXÍGENO,1,CONCENTRADOR DE OXIGENO,112,UNIDAD,1129,S/MARCA,11.0,2461.131818,27072.45
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,2,0,0,ORGANIZACION MUNDIAL DE LA SALUD,RESOLUCION ADMINISTRATIVA N°119-2020 DA-DIRIS LS/MINSA,23-JUL-20,7,JULIO,C,N°115,RA 119-2020-DA-,CON CONFORMIDAD,10-AUG-20,R.A N°119-2020-DA-DIRIS LS/MINSA,31-JUL-20,R.A N°119-2020-DA-DIRIS LS/MINSA,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,8839,OXÍMETRO DE PULSOS,4,OXIMETRO DE PULSOS PORTATIL,112,UNIDAD,2546,CREATIVE MEDICAL,130.0,175.0,22750.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,1,0,0,PROTECT FACE SOCIEDAD ANONIMA CERRADA (R.A.124-2020),RESOLUCION ADMINISTRATIVA N°124-2020-DA-DIRIS-S/MINSA/NOTA INFORMATIVA N°037-2020-UP-ABAST-DIRIS LS/,23-JUL-20,7,JULIO,C,N°145,RA 124-2020,CON CONFORMIDAD,29-JUL-20,R.A -124-2020,29-JUL-20,R.A -124-2020,B,80,"SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES",50,INDUMENTARIA Y PROTECTORES PARA PERSONAS,3,MASCARILLAS Y PROTECTORES DE SEGURIDAD,122,PROTECTOR FACIAL CON VISOR ,112,UNIDAD,2531,PROTEC FACE,3000.0,10.0,30000.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,3,0,0,UNIVERSIDAD CIENTIFICA DEL SUR,RESOLUCION ADMINISTRATIVAN° 143-2020-DIRIS LS/MINSA,31-AUG-20,8,AGOSTO,C,N°259,R.A N°143-2020,CON CONFORMIDAD,04-SEP-20,RESOLUCION ADM N°143-2020 SDA/DIRIS LS/MINSA,04-SEP-20,RESOLUCION ADM N°143-2020 SDA/DIRIS LS/MINSA,B,53,HOSPITALIZACIÓN,64,MOBILIARIO DE HOSPITALIZACIÓN,3071,COCHE DE PARO,1,COCHE DE PARO,112,UNIDAD,2399,S/M,1.0,2928.17,2928.17
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,5,0,0,EMPRESA AVICOLA DON BRUNO,RESOLUCION ADMINISTRATIVA N°144-2020-DA-DIRIS LS/MINSA,15-SEP-20,9,SEPTIEMBRE,C,N°261,R.A 144-2020-DA,CON CONFORMIDAD,16-SEP-20,R.A 144-2020-DA-DIRIS LS/MINSA,16-SEP-20,R.A 144-2020-DA-DIRIS LS/MINSA,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,2299,CONCENTRADOR DE OXÍGENO,1,CONCENTRADOR DE OXIGENO,112,UNIDAD,2399,S/M,2.0,8378.0,16756.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,74,OFICINA,8,CÓMPUTO,9950,UNIDAD CENTRAL DE PROCESO - CPU,1,UNIDAD CENTRAL DE PROCESO - CPU,112,UNIDAD,169,INTEL,1.0,2400.9,2400.9
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,79,"EQUIPO DE CAMPAÑA, ROPA DE CAMA, COLCHONES, FUNDAS Y SIMILARES",14,"TOLDOS , FUNDAS Y SIMILARES ",8,CARPAS,24,CARPA PARA CAMPAMENTO DE LONA DE 4 m X 4 m,112,UNIDAD,328,SIN MARCA,8.0,3613.54125,28908.33
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,74,OFICINA,22,EQUIPO DE OFICINA ,2358,EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER Y/O FAX ,8,EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER,112,UNIDAD,1217,HP,1.0,608.11,608.11
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,95,TELECOMUNICACIONES,22,EQUIPO DE TELECOMUNICACIONES ,8325,TELÉFONO CELULAR,1,TELEFONO CELULAR,112,UNIDAD,2399,S/M,3.0,37.27,111.81
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,11,AIRE ACONDICIONADO Y REFRIGERACIÓN,22,EQUIPO DE AIRE ACONDICIONADO Y REFRIGERACIÓN ,3614,EQUIPO PARA AIRE ACONDICIONADO TIPO DOMÉSTICO,69,EQUIPO PARA AIRE ACONDICIONADO TIPO DOMESTICO DE 24000 BTU TIPO SPLIT,112,UNIDAD,2399,S/M,1.0,2836.24,2836.24
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,11,AIRE ACONDICIONADO Y REFRIGERACIÓN,22,EQUIPO DE AIRE ACONDICIONADO Y REFRIGERACIÓN ,3614,EQUIPO PARA AIRE ACONDICIONADO TIPO DOMÉSTICO,1,EQUIPO PARA AIRE ACONDICIONADO TIPO DOMESTICO,112,UNIDAD,2399,S/M,1.0,1569.23,1569.23
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,51,"LABORATORIO Y GABINETE: IMPLEMENTOS, MATERIALES, REPUESTOS Y ACCESORIOS",10,LABORATORIO Y GABINETE: IMPLEMENTOS,6,"PIPETAS, MICROPIPETAS Y PIZETAS",595,MICROPIPETA VOLUMEN FIJO 20 µL,112,UNIDAD,2399,S/M,1.0,1194.2,1194.2
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,9215,TERMOHIGRÓMETRO,7,TERMOHIGROMETRO DIGITAL,112,UNIDAD,2399,S/M,1.0,87.06,87.06
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,188,AGITADOR DE TUBOS,1,AGITADOR DE TUBOS,112,UNIDAD,413,WIZARD,1.0,1395.51,1395.51
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,46,ELECTRICIDAD Y ELECTRÓNICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA,6183,GENERADOR (OTROS),1,GENERADOR (OTROS),112,UNIDAD,2399,S/M,1.0,92916.29,92916.29
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,2049,CENTRÍFUGA PARA TUBOS,1,CENTRIFUGA PARA TUBOS,112,UNIDAD,1158,THERMO,1.0,12269.28,12269.28
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,8705,TEMPORIZADOR,1,TEMPORIZADOR,112,UNIDAD,2579,KOSSODO,1.0,156.3,156.3
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,74,OFICINA,8,CÓMPUTO,8037,MONITOR LED,1,MONITOR LED,112,UNIDAD,6,ACER,1.0,226.87,226.87
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,4,0,0,PATHFINDER INTERNACIONAL,RESOLUICION ADMINISTRATIVA N°026-2020,10-SEP-20,9,SEPTIEMBRE,C,N°260,RA 026-2020,CON CONFORMIDAD,11-SEP-20,R.ADM 026-2020-DA-DIRIS LS,14-SEP-20,R.ADM 026-2020-DA-DIRIS LS,B,74,OFICINA,8,CÓMPUTO,9500,TECLADO - KEYBOARD,1,TECLADO - KEYBOARD,112,UNIDAD,208,LOGITECH,1.0,49.45,49.45
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,6,0,0,CARE PERU,RESOLUCION ADMINSITARTIVA N° 161-2020 DA DIRIS LS/MINSA,23-SEP-20,9,SEPTIEMBRE,C,N°289,RA N° 161-2020-,CON CONFORMIDAD,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,36,GORRO DESCARTABLE,112,UNIDAD,954,SIN MARCA.,9.0,40.12,361.08
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,6,0,0,CARE PERU,RESOLUCION ADMINSITARTIVA N° 161-2020 DA DIRIS LS/MINSA,23-SEP-20,9,SEPTIEMBRE,C,N°289,RA N° 161-2020-,CON CONFORMIDAD,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,B,51,"LABORATORIO Y GABINETE: IMPLEMENTOS, MATERIALES, REPUESTOS Y ACCESORIOS",20,LABORATORIO Y GABINETE: MATERIALES,28,OTROS MATERIALES DE USO EN LABORATORIO,1244,LENTES PROTECTORES DE POLICARBONATO,112,UNIDAD,2399,S/M,350.0,11.21,3923.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,6,0,0,CARE PERU,RESOLUCION ADMINSITARTIVA N° 161-2020 DA DIRIS LS/MINSA,23-SEP-20,9,SEPTIEMBRE,C,N°289,RA N° 161-2020-,CON CONFORMIDAD,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, ÚTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGÍA: MATERIALES,50,GEL ANTIBACTERIAL PARA MANOS,1,GEL ANTIBACTERIAL PARA MANOS X 1 L APROX.,112,UNIDAD,2399,S/M,350.0,24.78,8673.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,6,0,0,CARE PERU,RESOLUCION ADMINSITARTIVA N° 161-2020 DA DIRIS LS/MINSA,23-SEP-20,9,SEPTIEMBRE,C,N°289,RA N° 161-2020-,CON CONFORMIDAD,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,769,MANDILON DESCARTABLE TALLA S,112,UNIDAD,2399,S/M,433.0,20.06,8685.98
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,6,0,0,CARE PERU,RESOLUCION ADMINSITARTIVA N° 161-2020 DA DIRIS LS/MINSA,23-SEP-20,9,SEPTIEMBRE,C,N°289,RA N° 161-2020-,CON CONFORMIDAD,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,23-SEP-20,R ADM N° 161-2020-DA DIRIS LS/MINSA,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,720,MANDILON DESCARTABLE TALLA M,112,UNIDAD,2399,S/M,433.0,20.06,8685.98
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1685,145,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,1,16,DONACIONES,4,NEA - DONACION,7,0,0,UNIVERSIDAD CIENTIFICA DEL SUR,RESOLUCION ADM N°.184-2020-DA-DIRIS LS-MINSA//NFORME TECNICO N° 24-2020-UP-ETF-ABAST-DIRIS LS/MINSA,11-NOV-20,11,NOVIEMBRE,C,N°346,R.A 184-2020 DA,CON CONFORMIDAD,11-NOV-20,RESOLUCION ADMINISTRATIVA N° 184-2020-,11-NOV-20,RESOLUCION ADMINISTRATIVA N° 184-2020-,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,8197,MONITOR MULTI PARÁMETRO,32,MONITOR MULTI PARAMETRO DE FUNCIONES VITALES DE 5 PARAMETROS,112,UNIDAD,1471,EDAN,3.0,7800.0,23400.0
